id,price,mileage,brand,clean_model,model_encoded,brand_encoded,is_auction,car_age,miles_per_year,price_per_mile,brand_tier,model_rarity
1656,8499.0,112433,Hyundai,elantra,765,16,0,11,10221.18,0.08,2,35
1657,10999.0,66225,Hyundai,sonata pzev,1467,16,0,8,8278.12,0.17,2,1
1658,6999.0,135199,Chrysler,200 200c,5,9,0,10,13519.9,0.05,2,1
1659,27895.0,22849,Audi,a4 s line 45 tfsi plus,290,3,0,3,7616.33,1.22,2,1
1660,89991.0,7348,Dodge,charger srt hellcat redeye jailbreak,527,10,0,3,2449.33,12.25,2,1
1661,12900.0,64300,Ford,mustang,1178,11,0,7,9185.71,0.2,1,2
1662,17999.0,70742,Hyundai,elantra,765,16,0,7,10106.0,0.25,2,35
1663,6995.0,111692,Volvo,s60 t5,1358,42,0,13,8591.69,0.06,2,4
1664,14996.0,88589,BMW,330i 330i,88,4,0,8,11073.62,0.17,3,4
1665,6444.0,139680,Toyota,corolla s,622,40,0,16,8730.0,0.05,2,6
1666,59900.0,5500,Mercedes-Benz,eqs eqs 450,784,25,0,1,5500.0,10.89,3,1
1667,14999.0,43071,Nissan,sentra s,1448,30,0,4,10767.75,0.35,2,13
1668,15495.0,96141,Chevrolet,malibu lt,1085,8,0,2,48070.5,0.16,2,24
1669,79995.0,36000,Mercedes-Benz,sclass s 580 4matic,1406,25,0,2,18000.0,2.22,3,2
1670,16990.0,98438,Tesla,model 3 standard range plus,1152,39,0,6,16406.33,0.17,3,8
1671,14500.0,51620,Nissan,sentra s,1448,30,0,6,8603.33,0.28,2,13
1672,12500.0,41980,Chevrolet,malibu ls fleet,1084,8,0,8,5247.5,0.3,2,1
1673,18900.0,64272,Maserati,ghibli,878,22,0,7,9181.71,0.29,2,7
1674,13995.0,58699,Hyundai,elantra,765,16,0,6,9783.17,0.24,2,35
1675,11900.0,50189,Mini,cooper,605,27,0,7,7169.86,0.24,1,1
1676,14500.0,30685,Hyundai,sonata,1454,16,0,8,3835.62,0.47,2,49
1677,19900.0,83560,Tesla,model 3 long range,1139,39,0,7,11937.14,0.24,3,21
1678,30295.0,49148,BMW,5series 530i,165,4,0,3,16382.67,0.62,3,3
1680,69999.0,3908,Porsche,taycan,1496,32,0,2,1954.0,17.91,3,9
1681,21995.0,68280,Dodge,charger,496,10,0,4,17070.0,0.32,2,22
1682,80995.0,2472,Dodge,charger srt hellcat jailbreak widebody,525,10,0,2,1236.0,32.75,2,2
1683,7999.0,123788,Nissan,sentra sv,1452,30,0,6,20631.33,0.06,2,27
1684,24990.0,42027,Tesla,model 3 long range,1139,39,0,4,10506.75,0.59,3,21
1686,14900.0,23333,Chevrolet,malibu,1080,8,0,0,23333.0,0.64,2,10
1687,21733.0,73431,Kia,k5 line,991,19,0,2,36715.5,0.3,2,13
1690,16777.0,71139,Toyota,camry,445,40,0,2,35569.5,0.24,2,95
1693,30900.0,16699,Chevrolet,impala ss pace car,941,8,0,21,795.19,1.85,2,1
1694,12500.0,87945,Lexus,es platinum,796,20,0,25,3517.8,0.14,2,1
1697,3495.0,167870,Mercedes-Benz,sclass s550 awd clear title not salvage,1419,25,0,18,9326.11,0.02,3,1
1698,7999.0,92430,Lincoln,town car one 29 service records non smoker,1539,21,0,20,4621.5,0.09,2,1
1699,89900.0,45174,Rolls-Royce,phantom florida car,1235,34,0,19,2377.58,1.99,3,1
1700,9999.0,78254,Audi,a4,268,3,0,8,9781.75,0.13,2,10
1701,3200.0,188000,Chevrolet,malibu lt w2lt,1087,8,0,14,13428.57,0.02,2,1
1704,12995.0,118000,BMW,3series 335i xdrive1,113,4,0,12,9833.33,0.11,3,1
1705,3400.0,0,Saturn,ion 2,954,36,0,20,0.0,3400.0,1,1
1708,9900.0,71898,Cadillac,dts sdn w1sd,717,7,0,16,4493.62,0.14,2,1
1710,1299.0,193200,Toyota,camry base,450,40,1,16,12075.0,0.01,2,3
1711,2475.0,109428,Honda,civic lx like corolla camry subaru,553,14,1,18,6079.33,0.02,2,1
1713,26899.0,38761,Acura,rlx sh awd hybrid advance,1289,1,0,7,5537.29,0.69,2,1
1714,26699.0,55838,Cadillac,xts coachbuilder limo rare find rear seat pkg,1608,7,0,7,7976.86,0.48,2,1
1715,7995.0,56000,Mercedes-Benz,c230 c 230,425,25,0,18,3111.11,0.14,3,1
1716,94999.0,26439,Rolls-Royce,ghost,890,34,0,12,2203.25,3.59,3,4
1717,16000.0,115000,Audi,a8 l quattro,337,3,0,8,14375.0,0.14,2,2
1718,7997.0,54720,Lincoln,ls rare lse town car continental,1031,21,0,23,2379.13,0.15,2,1
1719,12000.0,72033,Lexus,es 350,788,20,0,14,5145.21,0.17,2,8
1720,8500.0,78000,Lexus,es,786,20,0,24,3250.0,0.11,2,2
1721,12900.0,49550,Mercedes-Benz,sclass s 600,1410,25,0,23,2154.35,0.26,3,1
1722,21288.0,67315,Audi,s3 20t prestige performance pkg 2 67315 serviced,1319,3,0,10,6731.5,0.32,2,1
1723,15900.0,30800,Chevrolet,malibu rs,1089,8,0,4,7700.0,0.52,2,3
1725,14995.0,45669,Subaru,legacy awd 25i symmetrical,1019,37,0,6,7611.5,0.33,2,1
1726,12999.0,139794,Lexus,ls460 ls 460,1036,20,0,13,10753.38,0.09,2,3
1727,11950.0,124653,BMW,535i 535i,150,4,0,11,11332.09,0.1,3,8
1728,27995.0,105202,Audi,rs4 quattro,1301,3,0,18,5844.56,0.27,2,3
1731,17488.0,93713,Kia,k5 line,991,19,0,4,23428.25,0.19,2,13
1733,16800.0,36969,Mercedes-Benz,50l,142,25,0,22,1680.41,0.45,3,1
1734,25999.0,60038,BMW,7series 740i,228,4,0,7,8576.86,0.43,3,4
1735,14495.0,95150,Mercedes-Benz,cla250 cla 250 4matic,566,25,0,7,13592.86,0.15,3,1
1736,9900.0,16992,Ford,ecosport,763,11,0,7,2427.43,0.58,1,1
1737,31900.0,38723,Dodge,charger scat pack widebody,519,10,0,4,9680.75,0.82,2,5
1738,19991.0,70983,Maserati,ghibli sq4,889,22,0,7,10140.43,0.28,2,1
1739,54890.0,14175,Porsche,taycan taycan 4s all wheel drive 1,1501,32,0,5,2835.0,3.87,3,1
1740,32759.0,15232,Mercedes-Benz,claclass cla 250,570,25,0,2,7616.0,2.15,3,2
1741,8993.0,88942,BMW,328i 328i,83,4,0,13,6841.69,0.1,3,6
1742,16491.0,77452,Dodge,charger sxt,534,10,0,5,15490.4,0.21,2,25
1743,7395.0,102048,Volvo,s60 t5,1358,42,0,13,7849.85,0.07,2,4
1744,23950.0,31844,Tesla,model 3 long range,1139,39,0,5,6368.8,0.75,3,21
1745,18999.0,78660,Nissan,altima 25 s,379,30,0,5,15732.0,0.24,2,19
1746,3000.0,170000,Dodge,avenger sxt,420,10,0,12,14166.67,0.02,2,1
1748,88500.0,16470,Mercedes-Benz,s 580 4matic warmth comfort pkg w 3d cluster,1313,25,0,2,8235.0,5.37,3,1
1751,40999.0,4830,Mercedes-Benz,c43 amg 4matic 7103000,437,25,0,2,2415.0,8.49,3,1
1752,10900.0,62859,Mini,cooper s,608,27,0,7,8979.86,0.17,1,1
1753,16100.0,81479,Nissan,altima 25 sl,382,30,0,6,13579.83,0.2,2,13
1754,53800.0,14693,BMW,3 series m340i,45,4,0,0,14693.0,3.66,3,1
1755,41000.0,7706,Dodge,charger scat pack widebody,519,10,0,2,3853.0,5.32,2,5
1757,19995.0,85943,Nissan,altima 25 sl,382,30,0,3,28647.67,0.23,2,13
1758,73995.0,2755,Alfa Romeo,giulia quadrifoglio carbon,896,2,0,1,2755.0,26.85,3,1
1759,29777.0,74518,Honda,civic touring hatchback,559,14,0,7,10645.43,0.4,2,1
1760,10200.0,82000,Ford,fusion s,847,11,0,7,11714.29,0.12,1,10
1761,8395.0,102559,BMW,328i 328i,83,4,0,12,8546.58,0.08,3,6
1762,8900.0,100388,Audi,a4 plus,277,3,0,12,8365.67,0.09,2,3
1763,10950.0,113919,Mercedes-Benz,eclass e 350,747,25,0,11,10356.27,0.1,3,5
1764,62500.0,31500,Tesla,model s,1154,39,0,3,10500.0,1.98,3,9
1765,31837.5,29440,Dodge,charger scat pack,518,10,0,2,14720.0,1.08,2,9
1766,7460.0,127098,Subaru,legacy 25i awd cvt,1017,37,0,14,9078.43,0.06,2,1
1771,74900.0,31057,Mercedes-Benz,s580 4matic msrp 146910,1345,25,0,2,15528.5,2.41,3,1
1772,13495.0,81256,Audi,a7 30t quattro prem top,324,3,0,12,6771.33,0.17,2,1
1773,27900.0,45583,Tesla,model 3,1135,39,0,6,7597.17,0.61,3,14
1775,16900.0,113059,Toyota,camry,445,40,0,4,28264.75,0.15,2,95
1776,9995.0,87945,Hyundai,elantra,765,16,0,8,10993.12,0.11,2,35
1777,36950.0,26100,Dodge,charger scat pack widebody,519,10,0,4,6525.0,1.42,2,5
1779,76500.0,51271,Rolls-Royce,phantom rear curtains picnic tables sunroof 22 wheels,1236,34,0,20,2563.55,1.49,3,1
1780,21500.0,75920,Tesla,model 3 long range fastback,1144,39,0,7,10845.71,0.28,3,1
1781,70000.0,28542,Mercedes-Benz,sclass 580 4matic,1392,25,0,4,7135.5,2.45,3,1
1784,54000.0,23942,Cadillac,ct4v blackwing,658,7,0,2,11971.0,2.26,2,2
1785,23450.0,40221,Tesla,model 3 long range,1139,39,0,5,8044.2,0.58,3,21
1786,17799.0,66432,Mercedes-Benz,clsclass cls 550,583,25,0,11,6039.27,0.27,3,1
1789,20998.0,57410,Toyota,corolla,610,40,0,3,19136.67,0.37,2,68
1790,81991.0,6660,Dodge,charger srt hellcat jailbreak,524,10,0,2,3330.0,12.31,2,1
1791,19930.0,102186,Audi,a3,260,3,0,8,12773.25,0.2,2,5
1792,17715.55,136500,BMW,6series m and luxury package,208,4,0,10,13650.0,0.13,3,1
1794,20998.0,45350,Nissan,sentra sv,1452,30,0,1,45350.0,0.46,2,27
1797,19999.0,67427,Dodge,charger sxt,534,10,0,2,33713.5,0.3,2,25
1798,28537.75,55000,Bentley,continental flying spur,594,5,0,15,3666.67,0.52,3,7
1800,10357.88,107637,Nissan,altima,374,30,0,8,13454.62,0.1,2,10
1805,3570.97,193455,Mazda,3,27,24,0,15,12897.0,0.02,2,6
1806,13215.23,108000,Subaru,impreza,942,37,0,12,9000.0,0.12,2,3
1807,5143.22,179800,Volkswagen,jetta,960,41,0,11,16345.45,0.03,2,11
1808,23930.28,16000,Hyundai,elantra hybrid luxury,769,16,0,2,8000.0,1.5,2,1
1809,3214.52,180000,Audi,a4 a4,276,3,0,23,7826.09,0.02,2,1
1811,5357.53,116400,Chrysler,300 series,60,9,0,19,6126.32,0.05,2,8
1812,12858.06,55302,Chrysler,300 series 300c,62,9,0,13,4254.0,0.23,2,1
1814,5928.99,168000,Lincoln,town car,1528,21,0,18,9333.33,0.04,2,2
1818,12140.15,83347,Mercedes-Benz,cclass,470,25,0,13,6411.31,0.15,3,8
1819,12500.89,120700,Volkswagen,jetta,960,41,0,6,20116.67,0.1,2,11
1820,4920.35,180965,Kia,optima,1184,19,0,12,15080.42,0.03,2,3
1823,20572.9,70000,Maserati,ghibli,878,22,0,10,7000.0,0.29,2,7
1825,17858.42,110000,BMW,4series gran,130,4,0,10,11000.0,0.16,3,1
1827,9286.38,140900,Ford,fusion,837,11,0,8,17612.5,0.07,1,40
1828,8857.78,172035,Volkswagen,jetta,960,41,0,12,14336.25,0.05,2,11
1830,9965.0,60315,Kia,forte ex,828,19,0,11,5483.18,0.17,2,1
1831,17501.25,75500,Nissan,sentra sv,1452,30,0,6,12583.33,0.23,2,27
1832,8572.04,165000,Buick,regal,1278,6,0,12,13750.0,0.05,1,2
1833,4928.92,199000,Jaguar,xtype,1615,18,0,20,9950.0,0.02,2,1
1836,7857.7,156800,Chrysler,200 series sports model,10,9,0,10,15680.0,0.05,2,1
1837,4030.29,193000,Mercedes-Benz,clkclass,575,25,0,23,8391.3,0.02,3,1
1838,13178.8,111447,Hyundai,elantra,765,16,0,7,15921.0,0.12,2,35
1839,8572.04,76000,Chrysler,pt cruiser,1239,9,0,21,3619.05,0.11,2,1
1840,23400.0,11828,Chevrolet,malibu 1lt,1082,8,0,0,11828.0,1.98,2,5
1841,23690.0,62431,Tesla,model 3 long range,1139,39,0,4,15607.75,0.38,3,21
1842,13890.0,96012,Honda,civic lx,550,14,0,6,16002.0,0.14,2,44
1843,45995.0,0,BMW,840i gran 840i grn,252,4,0,5,0.0,45995.0,3,1
1844,7640.0,130772,Volvo,s60 t5 drive e premier,1359,42,0,10,13077.2,0.06,2,1
1845,89995.0,21768,Dodge,charger srt redeye jailbreak,531,10,0,2,10884.0,4.13,2,1
1846,38000.0,15072,Dodge,charger scat pack widebody,519,10,0,3,5024.0,2.52,2,5
1847,17999.0,120883,Tesla,model 3 long range,1139,39,0,3,40294.33,0.15,3,21
1848,7900.0,107002,Hyundai,sonata gls pzev,1463,16,0,12,8916.83,0.07,2,1
1850,11900.0,66293,Chevrolet,malibu,1080,8,0,2,33146.5,0.18,2,10
1851,79800.0,12000,BMW,7 series 740i,209,4,0,2,6000.0,6.65,3,1
1852,12900.0,33357,GMC,terrain,1505,12,0,6,5559.5,0.39,2,2
1853,2142.3,191000,Chevrolet,cruze,637,8,0,13,14692.31,0.01,2,3
1855,11995.0,0,Hyundai,elantra,765,16,0,7,0.0,11995.0,2,35
1856,27900.0,37500,Kia,k5,990,19,0,2,18750.0,0.74,2,2
1858,11999.0,114809,Hyundai,elantra,765,16,0,8,14351.12,0.1,2,35
1860,12995.0,104675,Mercedes-Benz,c300 sdn c 300,436,25,0,10,10467.5,0.12,3,1
1861,13998.0,170508,Toyota,corolla,610,40,0,3,56836.0,0.08,2,68
1863,22999.0,49162,Tesla,model 3 standard,1150,39,0,3,16387.33,0.47,3,6
1864,20999.0,90438,Tesla,model s long range,1162,39,0,6,15073.0,0.23,3,1
1865,13995.0,132801,Honda,accord ex l,352,14,0,10,13280.1,0.11,2,2
1866,21998.0,31645,Chevrolet,malibu lt,1085,8,0,1,31645.0,0.7,2,24
1867,19995.0,38972,Nissan,sentra sv,1452,30,0,1,38972.0,0.51,2,27
1868,17777.0,97157,Cadillac,ct4 luxury,654,7,0,4,24289.25,0.18,2,4
1869,8900.0,55481,Nissan,sentra,1443,30,0,6,9246.83,0.16,2,9
1870,19900.0,64979,RAM,1500,0,33,0,4,16244.75,0.31,2,1
1872,79973.0,39724,Dodge,charger srt hellcat redeye widebody,528,10,0,3,13241.33,2.01,2,1
1873,13999.0,46234,Hyundai,elantra,765,16,0,5,9246.8,0.3,2,35
1874,14999.0,101209,Mercedes-Benz,eclass e 300,745,25,0,8,12651.12,0.15,3,1
1875,20200.0,24245,Chevrolet,malibu lt,1085,8,0,1,24245.0,0.83,2,24
1877,630.0,162421,Lincoln,mkzzephyr,1131,21,1,18,9023.39,0.0,2,6
1879,12995.0,132498,Honda,accord ex l,352,14,0,11,12045.27,0.1,2,2
1880,42599.0,10452,Lexus,es350 base,802,20,0,3,3484.0,4.08,2,2
1881,64800.0,971,Mercedes-Benz,eqe amg eqe 4matic,778,25,0,2,485.5,66.67,3,1
1883,6998.0,186204,Toyota,corolla base,613,40,0,16,11637.75,0.04,2,2
1884,13900.0,23757,Chevrolet,malibu,1080,8,0,3,7919.0,0.59,2,10
1885,2000.14,198500,Nissan,altima,374,30,0,16,12406.25,0.01,2,10
1886,16195.0,24636,Volkswagen,jetta 23998,970,41,0,9,2737.33,0.66,2,1
1887,21995.0,94307,Honda,accord,347,14,0,3,31435.67,0.23,2,53
1888,14990.0,102450,Honda,civic touring,557,14,0,8,12806.25,0.15,2,9
1890,24999.0,80573,BMW,530i 530i,147,4,0,4,20143.25,0.31,3,2
1891,5357.53,165000,Saab,95,256,35,0,24,6875.0,0.03,1,1
1892,13899.0,105788,Chevrolet,malibu 1lt,1082,8,0,2,52894.0,0.13,2,5
1894,16499.0,34821,Nissan,altima 25 sl,382,30,0,3,11607.0,0.47,2,13
1895,8795.0,69803,Audi,a6 27t sline quattro automatic,301,3,0,21,3323.95,0.13,2,1
1896,53795.0,16474,BMW,5 series 540i xdrive,137,4,0,0,16474.0,3.27,3,2
1897,38997.0,14155,Mercedes-Benz,cclass c 300 4matic,480,25,0,0,14155.0,2.75,3,3
1898,14950.0,89466,Jaguar,xf 35t awd,1579,18,0,8,11183.25,0.17,2,1
1899,7195.0,81078,Jaguar,xj l,1588,18,0,25,3243.12,0.09,2,1
1900,13950.0,72502,Audi,a6 quattro 20t plus,311,3,0,11,6591.09,0.19,2,1
1901,10950.0,62996,Mitsubishi,mirage es cvt,1117,28,0,2,31498.0,0.17,2,1
1902,9495.0,146314,Mercedes-Benz,eclass e 350 4matic,748,25,0,9,16257.11,0.06,3,6
1903,18550.0,62798,Subaru,wrx,1563,37,0,9,6977.56,0.3,2,36
1904,65995.0,17655,Audi,rs etron quattro,1299,3,0,2,8827.5,3.74,2,1
1905,40995.0,19929,Mercedes-Benz,eqe eqe 500 4matic,780,25,0,2,9964.5,2.06,3,1
1906,80995.0,7350,BMW,7 series 740i xdrive,210,4,0,0,7350.0,11.02,3,1
1907,54599.0,14518,Mercedes-Benz,eclass e 350 4matic,748,25,0,0,14518.0,3.76,3,6
1908,15950.0,75450,Tesla,model s performance,1168,39,0,12,6287.5,0.21,3,1
1909,54595.0,14667,Mercedes-Benz,eclass e 350 4matic,748,25,0,0,14667.0,3.72,3,6
1910,43990.0,29641,Lexus,es es 350 ultra luxury,794,20,0,2,14820.5,1.48,2,1
1911,5795.0,121121,Audi,a4 20t quattro,272,3,0,16,7570.06,0.05,2,4
1912,20490.0,12113,Volkswagen,jetta automatic,971,41,0,1,12113.0,1.69,2,1
1913,13950.0,88954,Jaguar,xj,1587,18,0,12,7412.83,0.16,2,3
1914,20750.0,78830,Subaru,wrx,1563,37,0,6,13138.33,0.26,2,36
1915,13000.0,89537,Volkswagen,phaeton,1233,41,0,19,4712.47,0.15,2,1
1916,35999.0,81445,Mercedes-Benz,s63 amg s 63 amg awd 4matic,1368,25,0,11,7404.09,0.44,3,1
1918,15000.0,26993,Hyundai,sonata,1454,16,0,6,4498.83,0.56,2,49
1919,9999.0,120197,Mercedes-Benz,eclass e 350,747,25,0,11,10927.0,0.08,3,5
1923,24999.0,3918,Hyundai,sonata,1454,16,0,0,3918.0,6.38,2,49
1930,32995.0,115880,BMW,m3,1052,4,0,10,11588.0,0.28,3,17
1934,21980.0,27217,Hyundai,sonata sel,1469,16,0,1,27217.0,0.81,2,26
1936,5999.0,99987,Lincoln,town car limousine pkg,1538,21,0,17,5881.59,0.06,2,1
1937,13929.57,168234,Cadillac,cts 4 door,687,7,0,10,16823.4,0.08,2,2
1938,6071.86,140700,Chevrolet,cruze,637,8,0,10,14070.0,0.04,2,3
1940,7500.54,184676,Ford,fusion,837,11,0,11,16788.73,0.04,1,40
1941,26355.45,71839,Lexus,es300h,797,20,0,5,14367.8,0.37,2,1
1942,3214.52,167700,Chrysler,300 series,60,9,0,24,6987.5,0.02,2,8
1943,49923.57,17273,Mercedes-Benz,claclass,567,25,0,3,5757.67,2.89,3,2
1944,5857.56,187000,Hyundai,makes elantra,1079,16,0,12,15583.33,0.03,2,1
1945,5857.56,131200,Mercedes-Benz,350e 4matic,98,25,0,17,7717.65,0.04,3,1
1947,8929.21,110000,Nissan,sentra,1443,30,0,12,9166.67,0.08,2,9
1948,8464.89,79000,Toyota,crown majesta majesta crown,633,40,0,24,3291.67,0.11,2,1
1950,12858.06,61000,Hyundai,elantra tech fully equipped 200hp,775,16,0,7,8714.29,0.21,2,1
1951,15622.54,69710,Toyota,corolla,610,40,0,6,11618.33,0.22,2,68
1952,10000.71,129800,Volvo,s60,1354,42,0,13,9984.62,0.08,2,1
1954,67777.0,22052,Porsche,taycan taycan 4 door,1500,32,0,3,7350.67,3.07,3,1
1957,9286.38,166000,Volkswagen,jetta treadline,985,41,0,10,16600.0,0.06,2,1
1959,20358.6,192000,Tesla,model s,1154,39,0,12,16000.0,0.11,3,9
1960,12858.06,154900,Ford,fusion titanium,850,11,0,10,15490.0,0.08,1,9
1961,37995.0,16734,BMW,3 series 330i xdrive,41,4,0,0,16734.0,2.27,3,3
1962,9995.0,135993,Subaru,impreza wrx wrx,950,37,0,13,10461.0,0.07,2,1
1963,18495.0,54593,BMW,4 series line,123,4,0,6,9098.83,0.34,3,1
1964,5795.0,168030,Toyota,camry i4 automatic,455,40,0,14,12002.14,0.03,2,1
1965,26997.0,25202,BMW,2 series 228i gran,2,4,0,1,25202.0,1.07,3,1
1966,26995.0,29875,BMW,2 series 228i xdrive gran,3,4,0,3,9958.33,0.9,3,1
1967,26950.0,74191,BMW,6 series 650i gran,190,4,0,8,9273.88,0.36,3,1
1968,40995.0,13383,Mercedes-Benz,cclass c 300 4matic,480,25,0,0,13383.0,3.06,3,3
1969,44995.0,14038,BMW,5 series 530i xdrive,133,4,0,0,14038.0,3.21,3,2
1970,9995.0,124763,Volkswagen,golf alltrack 18t sel dsg,902,41,0,8,15595.38,0.08,2,1
1971,40950.0,53835,Audi,a8 l 60 tfsi quattro,336,3,0,5,10767.0,0.76,2,1
1972,47595.0,1960,Mercedes-Benz,eqe eqe 350,779,25,0,1,1960.0,24.27,3,1
1973,39595.0,28305,Audi,a6 55 tfsi quattro,306,3,0,2,14152.5,1.4,2,1
1974,9750.0,74496,Mercedes-Benz,sclass s350 37l,1415,25,0,19,3920.84,0.13,3,1
1975,42995.0,10365,BMW,3 series 330i xdrive,41,4,0,0,10365.0,4.15,3,3
1977,18995.0,73826,BMW,6 series 650i xdrive gran,191,4,0,12,6152.17,0.26,3,1
1978,40990.0,10643,BMW,4 series 430i xdrive gran,122,4,0,2,5321.5,3.85,3,1
1979,10995.0,84777,Chrysler,300 300s awd,52,9,0,11,7707.0,0.13,2,1
1980,8395.0,80210,BMW,5 series 535xi,135,4,0,17,4718.24,0.1,3,1
1981,11750.0,49226,Mercedes-Benz,cclass c300 30l 4matic,487,25,0,16,3076.62,0.24,3,1
1982,6495.0,173336,Lexus,250 automatic awd,21,20,0,18,9629.78,0.04,2,1
1983,6395.0,167265,Audi,a4 20t quattro,272,3,0,18,9292.5,0.04,2,4
1984,69995.0,13361,Porsche,taycan,1496,32,0,1,13361.0,5.24,3,9
1985,10495.0,139674,Infiniti,q70l 37 awd,1260,17,0,10,13967.4,0.08,2,1
1986,26950.0,58441,Volkswagen,golf gti 20t autobahn,903,41,0,3,19480.33,0.46,2,1
1987,15495.0,118428,BMW,3 series 335i,42,4,0,14,8459.14,0.13,3,1
1988,10950.0,52972,Mitsubishi,mirage g4 black cvt,1119,28,0,1,52972.0,0.21,2,1
1989,24995.0,14485,Nissan,altima 20 sr,375,30,0,2,7242.5,1.73,2,2
1990,9495.0,120548,BMW,3 series 328i xdrive,38,4,0,10,12054.8,0.08,3,1
1991,18950.0,55465,Jaguar,xj xjl portfolio awd,1600,18,0,10,5546.5,0.34,2,1
1992,8495.0,154958,Lexus,ct 200h 5dr hybrid,650,20,0,12,12913.17,0.05,2,1
1993,53795.0,16323,BMW,5 series 540i xdrive,137,4,0,0,16323.0,3.3,3,2
1994,37998.0,34568,Maserati,ghibli modena q4 30l,881,22,0,3,11522.67,1.1,2,3
1995,23900.0,110955,Lexus,300 5speed 2jz 30l 6cyl lsd millenniu,53,20,0,23,4824.13,0.22,2,1
1996,42495.0,11483,Maserati,ghibli modena q4 30l,881,22,0,3,3827.67,3.7,2,3
1997,59900.0,49745,Cadillac,ctsv ctsv carbon fiber pack 62l v8 sc all stoc,703,7,0,9,5527.22,1.2,2,1
1998,14495.0,83811,Acura,tlx 35l wtechnology pkg,1518,1,0,6,13968.5,0.17,2,1
1999,38990.0,36427,Infiniti,q50 red 400 awd,1256,17,0,2,18213.5,1.07,2,1
2000,33950.0,22459,BMW,3 series 330e xdrive plugin hybrid,39,4,0,1,22459.0,1.51,3,1
2001,6295.0,125603,Hyundai,sonata 24l,1456,16,0,10,12560.3,0.05,2,1
2002,13950.0,73337,Ford,fusion hybrid,841,11,0,7,10476.71,0.19,1,4
2003,17900.0,66361,BMW,5 series 530i xdrive,133,4,0,8,8295.12,0.27,3,2
2004,41995.0,16522,Maserati,ghibli modena q4 30l,881,22,0,3,5507.33,2.54,2,3
2005,18995.0,66974,Subaru,wrx,1563,37,0,7,9567.71,0.28,2,36
2007,4999.0,155193,Acura,tsx,1543,1,0,20,7759.65,0.03,2,2
2012,24500.0,33542,Honda,civic,537,14,0,1,33542.0,0.73,2,31
2013,52999.0,20722,Porsche,taycan,1496,32,0,3,6907.33,2.56,3,9
2014,29900.0,95808,BMW,m3,1052,4,0,7,13686.86,0.31,3,17
2015,10995.0,85843,Ford,fusion sel,849,11,0,5,17168.6,0.13,1,6
2016,14250.0,110103,Kia,k5 lxs,992,19,0,4,27525.75,0.13,2,5
2018,9995.0,73312,Volkswagen,jetta gli 30 6m,973,41,0,11,6664.73,0.14,2,1
2020,4900.0,75831,BMW,5series i,178,4,0,18,4212.83,0.06,3,2
2021,3100.0,172474,Kia,forte lx,831,19,0,8,21559.25,0.02,2,5
2024,11749.0,63678,Toyota,camry 6a,448,40,0,14,4548.43,0.18,2,3
2025,19500.0,35805,Jaguar,xj xj8 l,1597,18,0,20,1790.25,0.54,2,1
2026,19220.0,57666,Honda,civic exl,540,14,0,6,9611.0,0.33,2,12
2027,37999.0,37758,BMW,7series 740i,228,4,0,4,9439.5,1.01,3,4
2028,10000.0,42205,Jaguar,stype,1483,18,0,17,2482.65,0.24,2,2
2030,4900.0,154506,Honda,accord,347,14,0,18,8583.67,0.03,2,53
2033,8999.0,120931,BMW,335i 335i,90,4,0,12,10077.58,0.07,3,8
2034,32990.0,59038,Toyota,camry trd v6,461,40,0,2,29519.0,0.56,2,1
2035,14995.0,52322,Hyundai,elantra sel,773,16,0,5,10464.4,0.29,2,12
2039,3900.0,192064,Nissan,altima 25 s,379,30,0,8,24008.0,0.02,2,19
2040,42585.0,51812,Porsche,panamera,1191,32,0,7,7401.71,0.82,3,6
2041,9650.0,123207,Lincoln,mkz reserve i,1130,21,0,6,20534.5,0.08,2,3
2042,7795.0,90118,BMW,3series 328i xdrive sulev,108,4,0,11,8192.55,0.09,3,1
2044,6495.0,159559,BMW,528i xdrive 528i xdrive,144,4,0,12,13296.58,0.04,3,6
2046,2500.0,169340,Ford,fusion,837,11,0,16,10583.75,0.01,1,40
2048,17400.0,70020,Toyota,camry,445,40,0,1,70020.0,0.25,2,95
2049,9999.0,145823,Honda,civic si,556,14,0,16,9113.94,0.07,2,16
2050,22500.0,17234,Subaru,legacy,1014,37,0,2,8617.0,1.31,2,8
2051,13999.0,112024,Lincoln,mkz reserve,1129,21,0,5,22404.8,0.12,2,1
2052,6595.0,119886,Ford,fusion titanium,850,11,0,10,11988.6,0.06,1,9
2055,6900.0,118081,Subaru,wrx,1563,37,0,9,13120.11,0.06,2,36
2056,47500.0,60000,BMW,m3 m3 competition upgrades exceptional transportation,1058,4,0,10,6000.0,0.79,3,1
2057,4995.0,158820,Toyota,camry,445,40,0,23,6905.22,0.03,2,95
2058,10699.0,96718,Lexus,es300h 300h,798,20,0,11,8792.55,0.11,2,3
2061,9275.0,129995,Honda,accord exl,354,14,0,11,11817.73,0.07,2,31
2062,15500.0,10301,Hyundai,elantra value,776,16,0,5,2060.2,1.5,2,3
2063,3495.0,77480,Honda,civic salvage damaged,555,14,0,13,5960.0,0.05,2,1
2065,6877.0,120293,BMW,528i xdrive 528i xdrive,144,4,0,13,9253.31,0.06,3,6
2066,6999.0,137234,Mazda,6 i touring,188,24,0,10,13723.4,0.05,2,3
2070,38500.0,79709,BMW,m3,1052,4,0,10,7970.9,0.48,3,17
2071,14495.0,49826,Volkswagen,passat,1213,41,0,3,16608.67,0.29,2,9
